interval_start_datetime,actual_call_volume,predicted_call_volume,avg_handle_time_sec,traffic_intensity_erlangs,base_required_agents,shrinkage_adjusted_agents,expected_occupancy,service_level_probability,target_service_level,sla_target_sec,max_occupancy,shrinkage_rate
2026-01-30T08:00:00,,245.0896,511.52,69.6484,82,118,0.8494,0.9375,0.8000,20,0.8500,0.3000
2026-01-30T08:30:00,,265.6895,514.51,75.9438,90,129,0.8438,0.9551,0.8000,20,0.8500,0.3000
2026-01-30T09:00:00,,286.7501,518.18,82.5486,98,140,0.8423,0.9645,0.8000,20,0.8500,0.3000
2026-01-30T09:30:00,,292.6250,520.05,84.5439,100,143,0.8454,0.9630,0.8000,20,0.8500,0.3000
2026-01-30T10:00:00,,292.6250,521.81,84.8306,100,143,0.8483,0.9598,0.8000,20,0.8500,0.3000
2026-01-30T10:30:00,,292.6250,522.91,85.0084,101,145,0.8417,0.9674,0.8000,20,0.8500,0.3000
2026-01-30T11:00:00,,292.0276,522.80,84.8186,100,143,0.8482,0.9599,0.8000,20,0.8500,0.3000
2026-01-30T11:30:00,,292.0276,523.23,84.8878,100,143,0.8489,0.9591,0.8000,20,0.8500,0.3000
2026-01-30T12:00:00,,285.9716,522.59,83.0250,98,140,0.8472,0.9591,0.8000,20,0.8500,0.3000
2026-01-30T12:30:00,,272.4556,525.07,79.4772,94,135,0.8455,0.9569,0.8000,20,0.8500,0.3000
2026-01-30T13:00:00,,272.4556,524.91,79.4529,94,135,0.8452,0.9572,0.8000,20,0.8500,0.3000
2026-01-30T13:30:00,,272.4556,525.27,79.5063,94,135,0.8458,0.9566,0.8000,20,0.8500,0.3000
2026-01-30T14:00:00,,272.4556,523.02,79.1664,94,135,0.8422,0.9607,0.8000,20,0.8500,0.3000
2026-01-30T14:30:00,,262.9678,525.01,76.7003,91,130,0.8429,0.9568,0.8000,20,0.8500,0.3000
2026-01-30T15:00:00,,260.4395,526.36,76.1579,90,129,0.8462,0.9516,0.8000,20,0.8500,0.3000
2026-01-30T15:30:00,,253.4134,528.03,74.3386,88,126,0.8448,0.9510,0.8000,20,0.8500,0.3000
2026-01-30T16:00:00,,243.6497,528.15,71.4914,85,122,0.8411,0.9518,0.8000,20,0.8500,0.3000
2026-01-30T16:30:00,,221.6262,529.49,65.1935,77,110,0.8467,0.9326,0.8000,20,0.8500,0.3000
2026-01-30T17:00:00,,212.9137,528.40,62.5022,74,106,0.8446,0.9306,0.8000,20,0.8500,0.3000
2026-01-30T17:30:00,,213.8013,528.35,62.7571,74,106,0.8481,0.9252,0.8000,20,0.8500,0.3000
2026-01-30T18:00:00,,203.8954,528.94,59.9160,71,102,0.8439,0.9262,0.8000,20,0.8500,0.3000
2026-01-30T18:30:00,,195.1312,534.07,57.8966,69,99,0.8391,0.9296,0.8000,20,0.8500,0.3000
2026-01-30T19:00:00,,195.1290,535.61,58.0629,69,99,0.8415,0.9258,0.8000,20,0.8500,0.3000
2026-01-30T19:30:00,,195.2070,537.12,58.2494,69,99,0.8442,0.9213,0.8000,20,0.8500,0.3000
2026-01-30T20:00:00,,195.2767,539.89,58.5711,69,99,0.8489,0.9132,0.8000,20,0.8500,0.3000
2026-01-30T20:30:00,,195.2767,539.97,58.5795,69,99,0.8490,0.9129,0.8000,20,0.8500,0.3000
2026-01-30T21:00:00,,195.2767,541.37,58.7318,70,100,0.8390,0.9311,0.8000,20,0.8500,0.3000
2026-01-30T21:30:00,,195.2767,542.55,58.8591,70,100,0.8408,0.9283,0.8000,20,0.8500,0.3000
2026-01-30T22:00:00,,195.6057,549.45,59.7088,71,102,0.8410,0.9296,0.8000,20,0.8500,0.3000
2026-01-30T22:30:00,,195.6057,552.68,60.0599,71,102,0.8459,0.9216,0.8000,20,0.8500,0.3000
2026-01-30T23:00:00,,181.7502,554.53,55.9918,66,95,0.8484,0.9065,0.8000,20,0.8500,0.3000
2026-01-30T23:30:00,,162.2419,557.29,50.2306,60,86,0.8372,0.9118,0.8000,20,0.8500,0.3000
2026-01-31T00:00:00,,191.4519,558.00,59.3506,70,100,0.8479,0.9159,0.8000,20,0.8500,0.3000
2026-01-31T00:30:00,,171.9989,558.54,53.3711,63,90,0.8472,0.9012,0.8000,20,0.8500,0.3000
2026-01-31T01:00:00,,165.2751,560.14,51.4316,61,88,0.8431,0.9036,0.8000,20,0.8500,0.3000
2026-01-31T01:30:00,,102.7912,559.95,31.9767,38,55,0.8415,0.8209,0.8000,20,0.8500,0.3000
2026-01-31T02:00:00,,85.7668,560.59,26.7113,32,46,0.8347,0.8013,0.8000,20,0.8500,0.3000
2026-01-31T02:30:00,,71.0975,558.79,22.0715,27,39,0.8175,0.8051,0.8000,20,0.8500,0.3000
2026-01-31T03:00:00,,70.8677,557.34,21.9430,27,39,0.8127,0.8154,0.8000,20,0.8500,0.3000
2026-01-31T03:30:00,,60.6030,554.64,18.6739,24,35,0.7781,0.8566,0.8000,20,0.8500,0.3000
2026-01-31T04:00:00,,59.2903,552.22,18.1895,23,33,0.7908,0.8261,0.8000,20,0.8500,0.3000
2026-01-31T04:30:00,,59.0950,550.21,18.0637,23,33,0.7854,0.8361,0.8000,20,0.8500,0.3000
2026-01-31T05:00:00,,58.6051,541.65,17.6353,23,33,0.7668,0.8673,0.8000,20,0.8500,0.3000
2026-01-31T05:30:00,,59.2840,536.68,17.6760,23,33,0.7685,0.8648,0.8000,20,0.8500,0.3000
2026-01-31T06:00:00,,77.8477,528.98,22.8775,28,40,0.8171,0.8155,0.8000,20,0.8500,0.3000
2026-01-31T06:30:00,,99.6394,523.64,28.9863,35,50,0.8282,0.8372,0.8000,20,0.8500,0.3000
2026-01-31T07:00:00,,117.3039,519.57,33.8595,40,58,0.8465,0.8223,0.8000,20,0.8500,0.3000
2026-01-31T07:30:00,,167.5070,520.58,48.4449,57,82,0.8499,0.8817,0.8000,20,0.8500,0.3000
2026-01-31T08:00:00,,173.1327,511.52,49.2001,58,83,0.8483,0.8887,0.8000,20,0.8500,0.3000
2026-01-31T08:30:00,,188.6740,514.51,53.9299,64,92,0.8427,0.9145,0.8000,20,0.8500,0.3000
2026-01-31T09:00:00,,194.0603,518.18,55.8654,66,95,0.8464,0.9123,0.8000,20,0.8500,0.3000
2026-01-31T09:30:00,,206.9897,520.05,59.8025,71,102,0.8423,0.9293,0.8000,20,0.8500,0.3000
2026-01-31T10:00:00,,206.9897,521.81,60.0053,71,102,0.8451,0.9247,0.8000,20,0.8500,0.3000
2026-01-31T10:30:00,,206.9897,522.91,60.1311,71,102,0.8469,0.9217,0.8000,20,0.8500,0.3000
2026-01-31T11:00:00,,207.2382,522.80,60.1917,71,102,0.8478,0.9203,0.8000,20,0.8500,0.3000
2026-01-31T11:30:00,,207.2382,523.23,60.2409,71,102,0.8485,0.9190,0.8000,20,0.8500,0.3000
2026-01-31T12:00:00,,202.4096,522.59,58.7648,70,100,0.8395,0.9315,0.8000,20,0.8500,0.3000
2026-01-31T12:30:00,,201.7661,525.07,58.8566,70,100,0.8408,0.9294,0.8000,20,0.8500,0.3000
2026-01-31T13:00:00,,201.8034,524.91,58.8495,70,100,0.8407,0.9295,0.8000,20,0.8500,0.3000
2026-01-31T13:30:00,,201.8034,525.27,58.8890,70,100,0.8413,0.9286,0.8000,20,0.8500,0.3000
2026-01-31T14:00:00,,201.8034,523.02,58.6372,69,99,0.8498,0.9125,0.8000,20,0.8500,0.3000
2026-01-31T14:30:00,,201.8034,525.01,58.8603,70,100,0.8409,0.9293,0.8000,20,0.8500,0.3000
2026-01-31T15:00:00,,194.6055,526.36,56.9067,67,96,0.8494,0.9087,0.8000,20,0.8500,0.3000
2026-01-31T15:30:00,,193.9156,528.03,56.8849,67,96,0.8490,0.9092,0.8000,20,0.8500,0.3000
2026-01-31T16:00:00,,192.7369,528.15,56.5526,67,96,0.8441,0.9179,0.8000,20,0.8500,0.3000
2026-01-31T16:30:00,,192.7454,529.49,56.6979,67,96,0.8462,0.9141,0.8000,20,0.8500,0.3000
2026-01-31T17:00:00,,193.1137,528.40,56.6898,67,96,0.8461,0.9144,0.8000,20,0.8500,0.3000
2026-01-31T17:30:00,,193.2669,528.35,56.7296,67,96,0.8467,0.9134,0.8000,20,0.8500,0.3000
2026-01-31T18:00:00,,191.1864,528.94,56.1814,67,96,0.8385,0.9268,0.8000,20,0.8500,0.3000
2026-01-31T18:30:00,,188.8059,534.07,56.0199,66,95,0.8488,0.9070,0.8000,20,0.8500,0.3000
2026-01-31T19:00:00,,190.4449,535.61,56.6691,67,96,0.8458,0.9145,0.8000,20,0.8500,0.3000
2026-01-31T19:30:00,,190.5229,537.12,56.8517,67,96,0.8485,0.9095,0.8000,20,0.8500,0.3000
2026-01-31T20:00:00,,190.7880,539.89,57.2248,68,98,0.8415,0.9235,0.8000,20,0.8500,0.3000
2026-01-31T20:30:00,,190.1549,539.97,57.0430,68,98,0.8389,0.9276,0.8000,20,0.8500,0.3000
2026-01-31T21:00:00,,193.7007,541.37,58.2578,69,99,0.8443,0.9209,0.8000,20,0.8500,0.3000
2026-01-31T21:30:00,,193.7007,542.55,58.3841,69,99,0.8461,0.9177,0.8000,20,0.8500,0.3000
2026-01-31T22:00:00,,200.9415,549.45,61.3375,73,105,0.8402,0.9343,0.8000,20,0.8500,0.3000
2026-01-31T22:30:00,,200.9415,552.68,61.6983,73,105,0.8452,0.9266,0.8000,20,0.8500,0.3000
2026-01-31T23:00:00,,200.9415,554.53,61.9041,73,105,0.8480,0.9219,0.8000,20,0.8500,0.3000
2026-01-31T23:30:00,,197.6796,557.29,61.2023,73,105,0.8384,0.9366,0.8000,20,0.8500,0.3000
