model,interval_start_datetime,actual_call_volume,predicted_call_volume,avg_handle_time_sec,traffic_intensity_erlangs,base_required_agents,shrinkage_adjusted_agents,expected_occupancy,service_level_probability,target_service_level,sla_target_sec,max_occupancy,shrinkage_rate
poisson,2026-01-20T09:30:00,,211.3630,520.05,61.0660,72,103,0.8481,0.9218,0.8000,20,0.8500,0.3000
poisson,2026-01-20T10:00:00,,246.9812,521.81,71.5987,85,122,0.8423,0.9506,0.8000,20,0.8500,0.3000
poisson,2026-01-20T10:30:00,,231.1419,522.91,67.1474,79,113,0.8500,0.9312,0.8000,20,0.8500,0.3000
poisson,2026-01-20T11:00:00,,267.5410,522.80,77.7065,92,132,0.8446,0.9559,0.8000,20,0.8500,0.3000
poisson,2026-01-20T11:30:00,,278.5247,523.23,80.9628,96,138,0.8434,0.9614,0.8000,20,0.8500,0.3000
poisson,2026-01-20T12:00:00,,294.1338,522.59,85.3947,101,145,0.8455,0.9637,0.8000,20,0.8500,0.3000
poisson,2026-01-20T12:30:00,,292.3725,525.07,85.2871,101,145,0.8444,0.9647,0.8000,20,0.8500,0.3000
poisson,2026-01-20T13:00:00,,335.6423,524.91,97.8793,116,166,0.8438,0.9758,0.8000,20,0.8500,0.3000
poisson,2026-01-20T13:30:00,,312.8693,525.27,91.2996,108,155,0.8454,0.9693,0.8000,20,0.8500,0.3000
poisson,2026-01-20T14:00:00,,345.4241,523.02,100.3686,119,170,0.8434,0.9778,0.8000,20,0.8500,0.3000
poisson,2026-01-20T14:30:00,,320.2261,525.01,93.4009,110,158,0.8491,0.9672,0.8000,20,0.8500,0.3000
poisson,2026-01-20T15:00:00,,378.7305,526.36,110.7486,131,188,0.8454,0.9819,0.8000,20,0.8500,0.3000
poisson,2026-01-20T15:30:00,,365.4853,528.03,107.2147,127,182,0.8442,0.9810,0.8000,20,0.8500,0.3000
poisson,2026-01-20T16:00:00,,325.7898,528.15,95.5929,113,162,0.8460,0.9721,0.8000,20,0.8500,0.3000
poisson,2026-01-20T16:30:00,,298.7490,529.49,87.8799,104,149,0.8450,0.9664,0.8000,20,0.8500,0.3000
poisson,2026-01-20T17:00:00,,295.0550,528.40,86.6153,102,146,0.8492,0.9604,0.8000,20,0.8500,0.3000
poisson,2026-01-20T17:30:00,,306.3715,528.35,89.9292,106,152,0.8484,0.9647,0.8000,20,0.8500,0.3000
poisson,2026-01-20T18:00:00,,250.7703,528.94,73.6905,87,125,0.8470,0.9468,0.8000,20,0.8500,0.3000
poisson,2026-01-20T18:30:00,,241.1076,534.07,71.5381,85,122,0.8416,0.9509,0.8000,20,0.8500,0.3000
poisson,2026-01-20T19:00:00,,226.9110,535.61,67.5200,80,115,0.8440,0.9409,0.8000,20,0.8500,0.3000
poisson,2026-01-20T19:30:00,,217.7403,537.12,64.9733,77,110,0.8438,0.9364,0.8000,20,0.8500,0.3000
poisson,2026-01-20T20:00:00,,202.6279,539.89,60.7761,72,103,0.8441,0.9271,0.8000,20,0.8500,0.3000
poisson,2026-01-20T20:30:00,,197.1162,539.97,59.1313,70,100,0.8447,0.9223,0.8000,20,0.8500,0.3000
poisson,2026-01-20T21:00:00,,186.3000,541.37,56.0320,66,95,0.8490,0.9062,0.8000,20,0.8500,0.3000
poisson,2026-01-20T21:30:00,,172.1417,542.55,51.8859,62,89,0.8369,0.9179,0.8000,20,0.8500,0.3000
poisson,2026-01-20T22:00:00,,160.0790,549.45,48.8642,58,83,0.8425,0.8975,0.8000,20,0.8500,0.3000
poisson,2026-01-20T22:30:00,,155.0656,552.68,47.6122,57,82,0.8353,0.9075,0.8000,20,0.8500,0.3000
poisson,2026-01-20T23:00:00,,146.0070,554.53,44.9804,53,76,0.8487,0.8690,0.8000,20,0.8500,0.3000
poisson,2026-01-20T23:30:00,,141.5252,557.29,43.8167,52,75,0.8426,0.8784,0.8000,20,0.8500,0.3000
poisson,2026-01-21T00:00:00,,132.7368,558.00,41.1488,49,70,0.8398,0.8737,0.8000,20,0.8500,0.3000
poisson,2026-01-21T00:30:00,,126.4586,558.54,39.2400,47,68,0.8349,0.8762,0.8000,20,0.8500,0.3000
poisson,2026-01-21T01:00:00,,119.4743,560.14,37.1789,44,63,0.8450,0.8420,0.8000,20,0.8500,0.3000
poisson,2026-01-21T01:30:00,,116.0832,559.95,36.1116,43,62,0.8398,0.8494,0.8000,20,0.8500,0.3000
poisson,2026-01-21T02:00:00,,113.1958,560.59,35.2538,42,61,0.8394,0.8458,0.8000,20,0.8500,0.3000
poisson,2026-01-21T02:30:00,,112.1173,558.79,34.8057,41,59,0.8489,0.8184,0.8000,20,0.8500,0.3000
poisson,2026-01-21T03:00:00,,111.6633,557.34,34.5748,41,59,0.8433,0.8322,0.8000,20,0.8500,0.3000
poisson,2026-01-21T03:30:00,,110.7692,554.64,34.1318,41,59,0.8325,0.8565,0.8000,20,0.8500,0.3000
poisson,2026-01-21T04:00:00,,111.7720,552.22,34.2902,41,59,0.8363,0.8484,0.8000,20,0.8500,0.3000
poisson,2026-01-21T04:30:00,,113.6551,550.21,34.7412,41,59,0.8473,0.8229,0.8000,20,0.8500,0.3000
poisson,2026-01-21T05:00:00,,115.2131,541.65,34.6696,41,59,0.8456,0.8278,0.8000,20,0.8500,0.3000
poisson,2026-01-21T05:30:00,,117.0585,536.68,34.9019,42,61,0.8310,0.8652,0.8000,20,0.8500,0.3000
poisson,2026-01-21T06:00:00,,121.4364,528.98,35.6872,42,61,0.8497,0.8236,0.8000,20,0.8500,0.3000
poisson,2026-01-21T06:30:00,,126.1159,523.64,36.6886,44,63,0.8338,0.8688,0.8000,20,0.8500,0.3000
poisson,2026-01-21T07:00:00,,133.5864,519.57,38.5594,46,66,0.8382,0.8681,0.8000,20,0.8500,0.3000
poisson,2026-01-21T07:30:00,,142.6581,520.58,41.2584,49,70,0.8420,0.8716,0.8000,20,0.8500,0.3000
poisson,2026-01-21T08:00:00,,154.8793,511.52,44.0129,52,75,0.8464,0.8737,0.8000,20,0.8500,0.3000
poisson,2026-01-21T08:30:00,,168.2844,514.51,48.1018,57,82,0.8439,0.8943,0.8000,20,0.8500,0.3000
poisson,2026-01-21T09:00:00,,183.5190,518.18,52.8308,63,90,0.8386,0.9188,0.8000,20,0.8500,0.3000
poisson,2026-01-21T09:30:00,,211.0158,520.05,60.9657,72,103,0.8467,0.9241,0.8000,20,0.8500,0.3000
poisson,2026-01-21T10:00:00,,207.0242,521.81,60.0153,71,102,0.8453,0.9244,0.8000,20,0.8500,0.3000
poisson,2026-01-21T10:30:00,,214.5567,522.91,62.3293,74,106,0.8423,0.9344,0.8000,20,0.8500,0.3000
poisson,2026-01-21T11:00:00,,229.2603,522.80,66.5880,79,113,0.8429,0.9416,0.8000,20,0.8500,0.3000
poisson,2026-01-21T11:30:00,,241.6801,523.23,70.2526,83,119,0.8464,0.9425,0.8000,20,0.8500,0.3000
poisson,2026-01-21T12:00:00,,237.6271,522.59,68.9894,82,118,0.8413,0.9479,0.8000,20,0.8500,0.3000
poisson,2026-01-21T12:30:00,,262.0475,525.07,76.4411,90,129,0.8493,0.9476,0.8000,20,0.8500,0.3000
poisson,2026-01-21T13:00:00,,269.2690,524.91,78.5237,93,133,0.8443,0.9572,0.8000,20,0.8500,0.3000
poisson,2026-01-21T13:30:00,,273.0881,525.27,79.6909,94,135,0.8478,0.9542,0.8000,20,0.8500,0.3000
poisson,2026-01-21T14:00:00,,298.7946,523.02,86.8196,103,148,0.8429,0.9679,0.8000,20,0.8500,0.3000
poisson,2026-01-21T14:30:00,,337.0813,525.01,98.3171,116,166,0.8476,0.9727,0.8000,20,0.8500,0.3000
poisson,2026-01-21T15:00:00,,323.1628,526.36,94.4995,112,160,0.8437,0.9734,0.8000,20,0.8500,0.3000
poisson,2026-01-21T15:30:00,,296.9734,528.03,87.1168,103,148,0.8458,0.9649,0.8000,20,0.8500,0.3000
poisson,2026-01-21T16:00:00,,269.3025,528.15,79.0184,93,133,0.8497,0.9506,0.8000,20,0.8500,0.3000
poisson,2026-01-21T16:30:00,,265.8508,529.49,78.2026,93,133,0.8409,0.9608,0.8000,20,0.8500,0.3000
poisson,2026-01-21T17:00:00,,253.7974,528.40,74.5039,88,126,0.8466,0.9486,0.8000,20,0.8500,0.3000
poisson,2026-01-21T17:30:00,,257.5890,528.35,75.6100,89,128,0.8496,0.9459,0.8000,20,0.8500,0.3000
poisson,2026-01-21T18:00:00,,228.6954,528.94,67.2036,80,115,0.8400,0.9465,0.8000,20,0.8500,0.3000
poisson,2026-01-21T18:30:00,,219.6762,534.07,65.1793,77,110,0.8465,0.9326,0.8000,20,0.8500,0.3000
poisson,2026-01-21T19:00:00,,213.4941,535.61,63.5276,75,108,0.8470,0.9282,0.8000,20,0.8500,0.3000
poisson,2026-01-21T19:30:00,,205.5049,537.12,61.3223,73,105,0.8400,0.9352,0.8000,20,0.8500,0.3000
poisson,2026-01-21T20:00:00,,189.8955,539.89,56.9571,68,98,0.8376,0.9296,0.8000,20,0.8500,0.3000
poisson,2026-01-21T20:30:00,,180.2242,539.97,54.0640,64,92,0.8448,0.9093,0.8000,20,0.8500,0.3000
poisson,2026-01-21T21:00:00,,173.2684,541.37,52.1126,62,89,0.8405,0.9118,0.8000,20,0.8500,0.3000
poisson,2026-01-21T21:30:00,,164.5095,542.55,49.5855,59,85,0.8404,0.9044,0.8000,20,0.8500,0.3000
poisson,2026-01-21T22:00:00,,157.9970,549.45,48.2287,57,82,0.8461,0.8875,0.8000,20,0.8500,0.3000
poisson,2026-01-21T22:30:00,,151.2815,552.68,46.4504,55,79,0.8446,0.8844,0.8000,20,0.8500,0.3000
poisson,2026-01-21T23:00:00,,140.8039,554.53,43.3775,52,75,0.8342,0.8949,0.8000,20,0.8500,0.3000
poisson,2026-01-21T23:30:00,,135.2397,557.29,41.8707,50,72,0.8374,0.8820,0.8000,20,0.8500,0.3000
poisson,2026-01-22T00:00:00,,128.1216,558.00,39.7180,47,68,0.8451,0.8547,0.8000,20,0.8500,0.3000
poisson,2026-01-22T00:30:00,,122.7621,558.54,38.0930,45,65,0.8465,0.8429,0.8000,20,0.8500,0.3000
poisson,2026-01-22T01:00:00,,118.6820,560.14,36.9324,44,63,0.8394,0.8547,0.8000,20,0.8500,0.3000
poisson,2026-01-22T01:30:00,,115.6174,559.95,35.9667,43,62,0.8364,0.8567,0.8000,20,0.8500,0.3000
poisson,2026-01-22T02:00:00,,113.2992,560.59,35.2860,42,61,0.8401,0.8440,0.8000,20,0.8500,0.3000
poisson,2026-01-22T02:30:00,,112.1197,558.79,34.8064,41,59,0.8489,0.8183,0.8000,20,0.8500,0.3000
poisson,2026-01-22T03:00:00,,111.1843,557.34,34.4264,41,59,0.8397,0.8406,0.8000,20,0.8500,0.3000
poisson,2026-01-22T03:30:00,,110.8040,554.64,34.1425,41,59,0.8327,0.8560,0.8000,20,0.8500,0.3000
poisson,2026-01-22T04:00:00,,111.4004,552.22,34.1762,41,59,0.8336,0.8544,0.8000,20,0.8500,0.3000
poisson,2026-01-22T04:30:00,,112.5598,550.21,34.4064,41,59,0.8392,0.8422,0.8000,20,0.8500,0.3000
poisson,2026-01-22T05:00:00,,114.5306,541.65,34.4642,41,59,0.8406,0.8396,0.8000,20,0.8500,0.3000
poisson,2026-01-22T05:30:00,,117.1141,536.68,34.9184,42,61,0.8314,0.8644,0.8000,20,0.8500,0.3000
poisson,2026-01-22T06:00:00,,120.3833,528.98,35.3777,42,61,0.8423,0.8413,0.8000,20,0.8500,0.3000
poisson,2026-01-22T06:30:00,,124.0025,523.64,36.0738,43,62,0.8389,0.8539,0.8000,20,0.8500,0.3000
poisson,2026-01-22T07:00:00,,129.0191,519.57,37.2411,44,63,0.8464,0.8417,0.8000,20,0.8500,0.3000
poisson,2026-01-22T07:30:00,,134.8698,520.58,39.0059,46,66,0.8480,0.8466,0.8000,20,0.8500,0.3000
poisson,2026-01-22T08:00:00,,141.6227,511.52,40.2457,48,69,0.8385,0.8759,0.8000,20,0.8500,0.3000
poisson,2026-01-22T08:30:00,,149.0408,514.51,42.6013,51,73,0.8353,0.8922,0.8000,20,0.8500,0.3000
poisson,2026-01-22T09:00:00,,158.6603,518.18,45.6746,54,78,0.8458,0.8810,0.8000,20,0.8500,0.3000
poisson,2026-01-22T09:30:00,,165.0141,520.05,47.6751,57,82,0.8364,0.9076,0.8000,20,0.8500,0.3000
poisson,2026-01-22T10:00:00,,176.1496,521.81,51.0649,61,88,0.8371,0.9163,0.8000,20,0.8500,0.3000
poisson,2026-01-22T10:30:00,,186.8597,522.91,54.2833,64,92,0.8482,0.9041,0.8000,20,0.8500,0.3000
poisson,2026-01-22T11:00:00,,197.1990,522.80,57.2759,68,98,0.8423,0.9233,0.8000,20,0.8500,0.3000
poisson,2026-01-22T11:30:00,,205.1287,523.23,59.6277,71,102,0.8398,0.9328,0.8000,20,0.8500,0.3000
poisson,2026-01-22T12:00:00,,218.7940,522.59,63.5216,75,108,0.8470,0.9291,0.8000,20,0.8500,0.3000
poisson,2026-01-22T12:30:00,,228.1044,525.07,66.5397,79,113,0.8423,0.9423,0.8000,20,0.8500,0.3000
poisson,2026-01-22T13:00:00,,236.5545,524.91,68.9835,82,118,0.8413,0.9479,0.8000,20,0.8500,0.3000
poisson,2026-01-22T13:30:00,,248.2024,525.27,72.4289,86,123,0.8422,0.9518,0.8000,20,0.8500,0.3000
poisson,2026-01-22T14:00:00,,251.7168,523.02,73.1404,87,125,0.8407,0.9549,0.8000,20,0.8500,0.3000
poisson,2026-01-22T14:30:00,,256.0732,525.01,74.6893,88,126,0.8487,0.9459,0.8000,20,0.8500,0.3000
poisson,2026-01-22T15:00:00,,258.3195,526.36,75.5380,89,128,0.8487,0.9471,0.8000,20,0.8500,0.3000
poisson,2026-01-22T15:30:00,,262.8295,528.03,77.1008,91,130,0.8473,0.9514,0.8000,20,0.8500,0.3000
poisson,2026-01-22T16:00:00,,254.5324,528.15,74.6846,88,126,0.8487,0.9458,0.8000,20,0.8500,0.3000
poisson,2026-01-22T16:30:00,,248.0743,529.49,72.9734,86,123,0.8485,0.9434,0.8000,20,0.8500,0.3000
poisson,2026-01-22T17:00:00,,243.6664,528.40,71.5299,85,122,0.8415,0.9513,0.8000,20,0.8500,0.3000
poisson,2026-01-22T17:30:00,,236.4616,528.35,69.4085,82,118,0.8464,0.9408,0.8000,20,0.8500,0.3000
poisson,2026-01-22T18:00:00,,228.9680,528.94,67.2837,80,115,0.8410,0.9452,0.8000,20,0.8500,0.3000
poisson,2026-01-22T18:30:00,,216.2391,534.07,64.1595,76,109,0.8442,0.9344,0.8000,20,0.8500,0.3000
poisson,2026-01-22T19:00:00,,205.0104,535.61,61.0032,72,103,0.8473,0.9223,0.8000,20,0.8500,0.3000
poisson,2026-01-22T19:30:00,,193.2211,537.12,57.6568,68,98,0.8479,0.9129,0.8000,20,0.8500,0.3000
poisson,2026-01-22T20:00:00,,186.8405,539.89,56.0408,66,95,0.8491,0.9060,0.8000,20,0.8500,0.3000
poisson,2026-01-22T20:30:00,,175.6625,539.97,52.6956,62,89,0.8499,0.8945,0.8000,20,0.8500,0.3000
poisson,2026-01-22T21:00:00,,166.8689,541.37,50.1878,60,86,0.8365,0.9139,0.8000,20,0.8500,0.3000
poisson,2026-01-22T21:30:00,,158.2474,542.55,47.6980,57,82,0.8368,0.9055,0.8000,20,0.8500,0.3000
poisson,2026-01-22T22:00:00,,150.2719,549.45,45.8706,54,78,0.8495,0.8711,0.8000,20,0.8500,0.3000
poisson,2026-01-22T22:30:00,,142.7919,552.68,43.8437,52,75,0.8431,0.8776,0.8000,20,0.8500,0.3000
poisson,2026-01-22T23:00:00,,136.0138,554.53,41.9018,50,72,0.8380,0.8810,0.8000,20,0.8500,0.3000
poisson,2026-01-22T23:30:00,,130.4572,557.29,40.3900,48,69,0.8415,0.8665,0.8000,20,0.8500,0.3000
poisson,2026-01-23T00:00:00,,127.2699,558.00,39.4540,47,68,0.8394,0.8669,0.8000,20,0.8500,0.3000
poisson,2026-01-23T00:30:00,,123.2276,558.54,38.2374,45,65,0.8497,0.8352,0.8000,20,0.8500,0.3000
poisson,2026-01-23T01:00:00,,119.3600,560.14,37.1434,44,63,0.8442,0.8439,0.8000,20,0.8500,0.3000
poisson,2026-01-23T01:30:00,,115.7887,559.95,36.0200,43,62,0.8377,0.8541,0.8000,20,0.8500,0.3000
poisson,2026-01-23T02:00:00,,113.8037,560.59,35.4431,42,61,0.8439,0.8354,0.8000,20,0.8500,0.3000
poisson,2026-01-23T02:30:00,,112.4497,558.79,34.9088,42,61,0.8312,0.8634,0.8000,20,0.8500,0.3000
poisson,2026-01-23T03:00:00,,111.8099,557.34,34.6201,41,59,0.8444,0.8296,0.8000,20,0.8500,0.3000
poisson,2026-01-23T03:30:00,,111.6428,554.64,34.4010,41,59,0.8390,0.8422,0.8000,20,0.8500,0.3000
poisson,2026-01-23T04:00:00,,112.2763,552.22,34.4449,41,59,0.8401,0.8399,0.8000,20,0.8500,0.3000
poisson,2026-01-23T04:30:00,,113.5599,550.21,34.7121,41,59,0.8466,0.8247,0.8000,20,0.8500,0.3000
poisson,2026-01-23T05:00:00,,115.8289,541.65,34.8549,42,61,0.8299,0.8671,0.8000,20,0.8500,0.3000
poisson,2026-01-23T05:30:00,,118.2318,536.68,35.2517,42,61,0.8393,0.8475,0.8000,20,0.8500,0.3000
poisson,2026-01-23T06:00:00,,121.7209,528.98,35.7708,43,62,0.8319,0.8682,0.8000,20,0.8500,0.3000
poisson,2026-01-23T06:30:00,,126.8511,523.64,36.9025,44,63,0.8387,0.8587,0.8000,20,0.8500,0.3000
poisson,2026-01-23T07:00:00,,131.6874,519.57,38.0113,45,65,0.8447,0.8500,0.8000,20,0.8500,0.3000
poisson,2026-01-23T07:30:00,,138.8511,520.58,40.1573,48,69,0.8366,0.8790,0.8000,20,0.8500,0.3000
poisson,2026-01-23T08:00:00,,146.6643,511.52,41.6784,50,72,0.8336,0.8923,0.8000,20,0.8500,0.3000
poisson,2026-01-23T08:30:00,,156.6764,514.51,44.7838,53,76,0.8450,0.8798,0.8000,20,0.8500,0.3000
poisson,2026-01-23T09:00:00,,168.0178,518.18,48.3684,57,82,0.8486,0.8847,0.8000,20,0.8500,0.3000
poisson,2026-01-23T09:30:00,,179.1441,520.05,51.7575,61,88,0.8485,0.8960,0.8000,20,0.8500,0.3000
poisson,2026-01-23T10:00:00,,199.8031,521.81,57.9220,69,99,0.8394,0.9297,0.8000,20,0.8500,0.3000
poisson,2026-01-23T10:30:00,,212.4195,522.91,61.7085,73,105,0.8453,0.9281,0.8000,20,0.8500,0.3000
poisson,2026-01-23T11:00:00,,224.1550,522.80,65.1052,77,110,0.8455,0.9347,0.8000,20,0.8500,0.3000
poisson,2026-01-23T11:30:00,,244.9627,523.23,71.2068,84,121,0.8477,0.9421,0.8000,20,0.8500,0.3000
poisson,2026-01-23T12:00:00,,276.8010,522.59,80.3626,95,136,0.8459,0.9576,0.8000,20,0.8500,0.3000
poisson,2026-01-23T12:30:00,,274.3385,525.07,80.0265,95,136,0.8424,0.9614,0.8000,20,0.8500,0.3000
poisson,2026-01-23T13:00:00,,269.3877,524.91,78.5583,93,133,0.8447,0.9568,0.8000,20,0.8500,0.3000
poisson,2026-01-23T13:30:00,,306.9571,525.27,89.5744,106,152,0.8450,0.9681,0.8000,20,0.8500,0.3000
poisson,2026-01-23T14:00:00,,328.7386,523.02,95.5203,113,162,0.8453,0.9728,0.8000,20,0.8500,0.3000
poisson,2026-01-23T14:30:00,,319.7711,525.01,93.2682,110,158,0.8479,0.9684,0.8000,20,0.8500,0.3000
poisson,2026-01-23T15:00:00,,348.2966,526.36,101.8491,120,172,0.8487,0.9741,0.8000,20,0.8500,0.3000
poisson,2026-01-23T15:30:00,,317.4363,528.03,93.1196,110,158,0.8465,0.9695,0.8000,20,0.8500,0.3000
poisson,2026-01-23T16:00:00,,296.4996,528.15,86.9986,103,148,0.8446,0.9660,0.8000,20,0.8500,0.3000
poisson,2026-01-23T16:30:00,,292.2860,529.49,85.9787,102,146,0.8429,0.9668,0.8000,20,0.8500,0.3000
poisson,2026-01-23T17:00:00,,270.4569,528.40,79.3944,94,135,0.8446,0.9578,0.8000,20,0.8500,0.3000
poisson,2026-01-23T17:30:00,,257.1209,528.35,75.4726,89,128,0.8480,0.9480,0.8000,20,0.8500,0.3000
poisson,2026-01-23T18:00:00,,241.6924,528.94,71.0229,84,121,0.8455,0.9448,0.8000,20,0.8500,0.3000
poisson,2026-01-23T18:30:00,,234.7897,534.07,69.6635,82,118,0.8496,0.9359,0.8000,20,0.8500,0.3000
poisson,2026-01-23T19:00:00,,222.9476,535.61,66.3406,79,113,0.8398,0.9451,0.8000,20,0.8500,0.3000
poisson,2026-01-23T19:30:00,,205.3881,537.12,61.2875,73,105,0.8396,0.9359,0.8000,20,0.8500,0.3000
poisson,2026-01-23T20:00:00,,195.2449,539.89,58.5616,69,99,0.8487,0.9134,0.8000,20,0.8500,0.3000
poisson,2026-01-23T20:30:00,,180.9872,539.97,54.2929,64,92,0.8483,0.9027,0.8000,20,0.8500,0.3000
poisson,2026-01-23T21:00:00,,172.7330,541.37,51.9515,62,89,0.8379,0.9162,0.8000,20,0.8500,0.3000
poisson,2026-01-23T21:30:00,,163.3103,542.55,49.2240,58,83,0.8487,0.8857,0.8000,20,0.8500,0.3000
poisson,2026-01-23T22:00:00,,153.7425,549.45,46.9300,56,80,0.8380,0.9001,0.8000,20,0.8500,0.3000
poisson,2026-01-23T22:30:00,,146.2819,552.68,44.9153,53,76,0.8475,0.8718,0.8000,20,0.8500,0.3000
poisson,2026-01-23T23:00:00,,140.4981,554.53,43.2833,51,73,0.8487,0.8620,0.8000,20,0.8500,0.3000
poisson,2026-01-23T23:30:00,,134.0541,557.29,41.5036,49,70,0.8470,0.8581,0.8000,20,0.8500,0.3000
poisson,2026-01-24T00:00:00,,123.6766,558.00,38.3401,46,66,0.8335,0.8752,0.8000,20,0.8500,0.3000
poisson,2026-01-24T00:30:00,,118.4495,558.54,36.7548,44,63,0.8353,0.8634,0.8000,20,0.8500,0.3000
poisson,2026-01-24T01:00:00,,115.0722,560.14,35.8091,43,62,0.8328,0.8644,0.8000,20,0.8500,0.3000
poisson,2026-01-24T01:30:00,,111.8804,559.95,34.8042,41,59,0.8489,0.8184,0.8000,20,0.8500,0.3000
poisson,2026-01-24T02:00:00,,109.7365,560.59,34.1765,41,59,0.8336,0.8538,0.8000,20,0.8500,0.3000
poisson,2026-01-24T02:30:00,,108.5261,558.79,33.6908,40,58,0.8423,0.8296,0.8000,20,0.8500,0.3000
poisson,2026-01-24T03:00:00,,107.8759,557.34,33.4020,40,58,0.8351,0.8461,0.8000,20,0.8500,0.3000
poisson,2026-01-24T03:30:00,,107.7668,554.64,33.2066,40,58,0.8302,0.8567,0.8000,20,0.8500,0.3000
poisson,2026-01-24T04:00:00,,108.4198,552.22,33.2618,40,58,0.8315,0.8540,0.8000,20,0.8500,0.3000
poisson,2026-01-24T04:30:00,,109.6241,550.21,33.5091,40,58,0.8377,0.8407,0.8000,20,0.8500,0.3000
poisson,2026-01-24T05:00:00,,111.4006,541.65,33.5223,40,58,0.8381,0.8405,0.8000,20,0.8500,0.3000
poisson,2026-01-24T05:30:00,,114.1177,536.68,34.0250,41,59,0.8299,0.8630,0.8000,20,0.8500,0.3000
poisson,2026-01-24T06:00:00,,117.7167,528.98,34.5941,41,59,0.8438,0.8332,0.8000,20,0.8500,0.3000
poisson,2026-01-24T06:30:00,,121.4397,523.64,35.3282,42,61,0.8411,0.8444,0.8000,20,0.8500,0.3000
poisson,2026-01-24T07:00:00,,126.2823,519.57,36.4511,43,62,0.8477,0.8340,0.8000,20,0.8500,0.3000
poisson,2026-01-24T07:30:00,,132.2208,520.58,38.2398,45,65,0.8498,0.8380,0.8000,20,0.8500,0.3000
poisson,2026-01-24T08:00:00,,138.8591,511.52,39.4603,47,68,0.8396,0.8699,0.8000,20,0.8500,0.3000
poisson,2026-01-24T08:30:00,,147.6449,514.51,42.2023,50,72,0.8440,0.8714,0.8000,20,0.8500,0.3000
poisson,2026-01-24T09:00:00,,156.3779,518.18,45.0175,53,76,0.8494,0.8701,0.8000,20,0.8500,0.3000
poisson,2026-01-24T09:30:00,,166.3137,520.05,48.0506,57,82,0.8430,0.8956,0.8000,20,0.8500,0.3000
poisson,2026-01-24T10:00:00,,181.5045,521.81,52.6173,62,89,0.8487,0.8982,0.8000,20,0.8500,0.3000
poisson,2026-01-24T10:30:00,,189.7623,522.91,55.1265,65,93,0.8481,0.9066,0.8000,20,0.8500,0.3000
poisson,2026-01-24T11:00:00,,198.9985,522.80,57.7985,68,98,0.8500,0.9101,0.8000,20,0.8500,0.3000
poisson,2026-01-24T11:30:00,,212.5746,523.23,61.7921,73,105,0.8465,0.9262,0.8000,20,0.8500,0.3000
poisson,2026-01-24T12:00:00,,225.0507,522.59,65.3381,77,110,0.8485,0.9301,0.8000,20,0.8500,0.3000
poisson,2026-01-24T12:30:00,,250.5653,525.07,73.0917,86,123,0.8499,0.9417,0.8000,20,0.8500,0.3000
poisson,2026-01-24T13:00:00,,259.8630,524.91,75.7807,90,129,0.8420,0.9567,0.8000,20,0.8500,0.3000
poisson,2026-01-24T13:30:00,,253.3005,525.27,73.9166,87,125,0.8496,0.9434,0.8000,20,0.8500,0.3000
poisson,2026-01-24T14:00:00,,268.9372,523.02,78.1441,92,132,0.8494,0.9501,0.8000,20,0.8500,0.3000
poisson,2026-01-24T14:30:00,,290.4471,525.01,84.7152,100,143,0.8472,0.9609,0.8000,20,0.8500,0.3000
poisson,2026-01-24T15:00:00,,262.2791,526.36,76.6958,91,130,0.8428,0.9568,0.8000,20,0.8500,0.3000
poisson,2026-01-24T15:30:00,,274.0355,528.03,80.3880,95,136,0.8462,0.9570,0.8000,20,0.8500,0.3000
poisson,2026-01-24T16:00:00,,266.1271,528.15,78.0867,92,132,0.8488,0.9506,0.8000,20,0.8500,0.3000
poisson,2026-01-24T16:30:00,,260.9011,529.49,76.7466,91,130,0.8434,0.9560,0.8000,20,0.8500,0.3000
poisson,2026-01-24T17:00:00,,249.7510,528.40,73.3161,87,125,0.8427,0.9523,0.8000,20,0.8500,0.3000
poisson,2026-01-24T17:30:00,,244.9415,528.35,71.8976,85,122,0.8459,0.9457,0.8000,20,0.8500,0.3000
poisson,2026-01-24T18:00:00,,227.5991,528.94,66.8815,79,113,0.8466,0.9360,0.8000,20,0.8500,0.3000
poisson,2026-01-24T18:30:00,,216.1037,534.07,64.1193,76,109,0.8437,0.9352,0.8000,20,0.8500,0.3000
poisson,2026-01-24T19:00:00,,208.7206,535.61,62.1072,74,106,0.8393,0.9381,0.8000,20,0.8500,0.3000
poisson,2026-01-24T19:30:00,,199.0635,537.12,59.4002,70,100,0.8486,0.9159,0.8000,20,0.8500,0.3000
poisson,2026-01-24T20:00:00,,188.9297,539.89,56.6674,67,96,0.8458,0.9143,0.8000,20,0.8500,0.3000
poisson,2026-01-24T20:30:00,,175.8244,539.97,52.7441,63,90,0.8372,0.9197,0.8000,20,0.8500,0.3000
poisson,2026-01-24T21:00:00,,166.8466,541.37,50.1811,60,86,0.8364,0.9140,0.8000,20,0.8500,0.3000
poisson,2026-01-24T21:30:00,,157.9982,542.55,47.6229,57,82,0.8355,0.9078,0.8000,20,0.8500,0.3000
poisson,2026-01-24T22:00:00,,149.1478,549.45,45.5275,54,78,0.8431,0.8844,0.8000,20,0.8500,0.3000
poisson,2026-01-24T22:30:00,,141.4311,552.68,43.4258,52,75,0.8351,0.8933,0.8000,20,0.8500,0.3000
poisson,2026-01-24T23:00:00,,134.5842,554.53,41.4614,49,70,0.8462,0.8603,0.8000,20,0.8500,0.3000
